# _tick,_time,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size,train_seconds
1536,1654569825.584141,8606720,61.501007080078125,2414.7109375,-127.35955810546875,-131.20057678222656,8.900243759155273,-5.059226036071777,32,4797.1
1537,1654569829.9128,8614400,5.599709510803223,2697.542724609375,-28.59583854675293,-39.15370178222656,15.70859432220459,-5.150732517242432,32,4802.1
1538,1654569834.2526214,8622080,85.41272735595703,2422.888671875,48.990074157714844,11.433419227600098,42.7344970703125,-5.177840232849121,32,4807.1
1539,1654569835.7026873,8624640,11.975290298461914,3052.256591796875,209.71559143066406,120.91822052001953,94.05768585205078,-5.260318756103516,32,4807.1
1540,1654569837.1426873,8627200,73.02643585205078,2445.485107421875,248.52459716796875,139.67886352539062,114.1099624633789,-5.264214992523193,32,4807.1
1541,1654569838.6190248,8629760,78.49565124511719,2515.309326171875,-9.084692001342773,-25.447023391723633,21.629243850708008,-5.266912460327148,32,4807.1
1542,1654569839.9924262,8632320,14.240081787109375,3007.346435546875,59.49161911010742,40.68748474121094,24.11595344543457,-5.311816692352295,32,4812.4
1543,1654569841.4629016,8634880,-41.319339752197266,2175.043701171875,89.50250244140625,52.521827697753906,42.36394500732422,-5.383273601531982,32,4812.4
1544,1654569842.909296,8637440,49.01852035522461,1995.6488037109375,110.6539077758789,69.07977294921875,46.95280075073242,-5.378673076629639,32,4812.4
1545,1654569845.7206292,8642560,68.34010314941406,2245.043701171875,22.659130096435547,-4.285144329071045,32.38642883300781,-5.442153453826904,32,4817.4
1546,1654569847.1557107,8645120,23.920743942260742,2448.8046875,-19.251750946044922,-41.97254180908203,28.050207138061523,-5.329416275024414,32,4817.4
1547,1654569848.5931606,8647680,50.63380813598633,2305.925537109375,264.4135437011719,182.30087280273438,87.48431396484375,-5.371634006500244,32,4817.4
1548,1654569850.000559,8650240,27.698074340820312,2298.46875,-150.17926025390625,-158.7718505859375,13.96023941040039,-5.367652416229248,32,4822.4
1549,1654569851.381171,8652800,37.88677215576172,2445.844970703125,142.01544189453125,66.82786560058594,80.57135772705078,-5.383782386779785,32,4822.4
1550,1654569852.8041964,8655360,55.98175811767578,2541.087646484375,-80.84040069580078,-85.6006851196289,10.131796836853027,-5.371514797210693,32,4822.4
1551,1654569854.2974179,8657920,16.299739837646484,2294.465576171875,411.1461181640625,279.8927307128906,136.63412475585938,-5.3807454109191895,32,4822.4
1552,1654569855.6742797,8660480,83.33997344970703,2117.234375,528.4293823242188,379.46783447265625,154.35110473632812,-5.389589309692383,32,4827.4
1553,1654569858.692001,8665600,42.54695129394531,2436.465576171875,-84.62774658203125,-84.582275390625,5.298476219177246,-5.343949317932129,32,4827.4
1554,1654569861.5252614,8670720,13.351299285888672,2484.640625,105.60845184326172,45.02862548828125,66.00955200195312,-5.42972469329834,32,4832.4
1555,1654569862.9597998,8673280,33.400421142578125,2382.258544921875,425.39349365234375,334.4545593261719,96.38105773925781,-5.44214391708374,32,4832.4
1556,1654569864.415379,8675840,94.03865051269531,2346.8671875,271.64056396484375,195.67657470703125,81.40876770019531,-5.444751262664795,32,4832.4
1557,1654569867.2238607,8680960,5.9961981773376465,2333.020751953125,-47.419376373291016,-87.29425811767578,45.339054107666016,-5.46417236328125,32,4837.4
1558,1654569868.6655214,8683520,50.60617446899414,2129.151123046875,44.80720901489258,20.221080780029297,30.068037033081055,-5.481905460357666,32,4837.4
1559,1654569872.9471555,8691200,75.50114440917969,2193.125732421875,122.80467987060547,76.94996643066406,51.28871154785156,-5.434000492095947,32,4842.4
1560,1654569874.268549,8693760,17.064716339111328,2785.167236328125,159.4032440185547,103.57516479492188,61.23960876464844,-5.411531448364258,32,4842.4
1561,1654569878.6009557,8701440,99.65945434570312,1972.4945068359375,171.39141845703125,115.83263397216797,60.889892578125,-5.331110954284668,32,4847.4
1562,1654569881.5134795,8706560,31.529537200927734,1896.8773193359375,101.07308197021484,54.51710510253906,51.822792053222656,-5.266812324523926,32,4852.4
1563,1654569882.9257116,8709120,41.13897705078125,2541.259521484375,-128.93035888671875,-137.76239013671875,14.081424713134766,-5.249387741088867,32,4852.4
1564,1654569884.4101677,8711680,47.243255615234375,2095.407470703125,196.5255126953125,115.799560546875,85.97115325927734,-5.245213031768799,32,4852.4
1565,1654569885.7955947,8714240,58.034759521484375,2217.090576171875,50.14921569824219,1.7094306945800781,53.649784088134766,-5.209997177124023,32,4857.4
1566,1654569888.8632965,8719360,73.58513641357422,1515.5718994140625,178.97561645507812,102.78834533691406,81.45120239257812,-5.263936996459961,32,4857.4
1567,1654569890.2360005,8721920,64.82109069824219,2287.513427734375,161.25709533691406,77.89453887939453,88.67039489746094,-5.3078460693359375,32,4862.4
1568,1654569891.5598085,8724480,16.5799560546875,2352.27197265625,338.987548828125,230.75973510742188,113.46963500976562,-5.241825580596924,32,4862.4
1569,1654569893.0286756,8727040,39.077999114990234,2089.97314453125,194.62257385253906,130.45489501953125,69.36775207519531,-5.200066089630127,32,4862.4
1570,1654569894.5393765,8729600,63.62318420410156,1968.0390625,42.90472412109375,-8.916844367980957,57.10411834716797,-5.282549858093262,32,4867.4
1571,1654569897.342486,8734720,83.11334991455078,1856.923095703125,155.0186004638672,66.89735412597656,93.41773986816406,-5.2964863777160645,32,4867.4
1572,1654569898.7212396,8737280,20.539657592773438,2411.140625,9.180261611938477,-17.46621322631836,31.926883697509766,-5.2804083824157715,32,4867.4
1573,1654569900.1414587,8739840,58.94443130493164,2348.27587890625,150.75189208984375,81.98585510253906,74.1060791015625,-5.3400444984436035,32,4872.5
1574,1654569904.3961856,8747520,70.17658996582031,2233.96337890625,129.18370056152344,28.908283233642578,105.54306030273438,-5.267638206481934,32,4872.5
1575,1654569914.4486768,8765440,57.132049560546875,2463.96875,67.5013427734375,26.038715362548828,46.56303787231445,-5.100410461425781,32,4882.5
1576,1654569915.840303,8768000,170.4539031982422,1287.969970703125,-24.77320671081543,-41.463008880615234,21.829757690429688,-5.139955520629883,32,4887.5
1577,1654569917.1954482,8770560,55.279510498046875,2337.04345703125,73.71670532226562,-6.535795211791992,85.3371810913086,-5.084681034088135,32,4887.5
1578,1654569920.0999904,8775680,45.599674224853516,1865.5804443359375,415.6273498535156,247.69017028808594,173.02743530273438,-5.090243339538574,32,4892.5
1579,1654569921.4469216,8778240,83.72903442382812,2039.7132568359375,49.551944732666016,-13.353987693786621,67.97010040283203,-5.064166069030762,32,4892.5
1580,1654569922.9333265,8780800,-2.080275058746338,1956.411376953125,109.32429504394531,52.34317398071289,61.93609619140625,-4.954970359802246,32,4892.5
1581,1654569924.3734105,8783360,40.49319076538086,1654.0484619140625,213.60581970214844,133.100830078125,85.52778625488281,-5.02278995513916,32,4892.5
1582,1654569925.8316987,8785920,18.339984893798828,1967.998046875,141.24844360351562,72.08981323242188,74.2084732055664,-5.049839973449707,32,4897.5
1583,1654569927.2176821,8788480,20.505016326904297,2215.873046875,-42.54412841796875,-80.4630126953125,42.95437240600586,-5.035488605499268,32,4897.5
1584,1654569928.628138,8791040,88.46958923339844,2680.255126953125,100.94783020019531,52.74725341796875,53.20067596435547,-5.00009822845459,32,4897.5
1585,1654569929.930259,8793600,-3.4699971675872803,1723.038330078125,61.263145446777344,-4.397371292114258,70.58848571777344,-4.927971839904785,32,4902.5
1586,1654569932.7293262,8798720,37.85026931762695,1748.23046875,249.8219451904297,156.41976928710938,98.2975082397461,-4.895339012145996,32,4902.5
1587,1654569934.1829338,8801280,76.49949645996094,1816.6429443359375,5.024718284606934,-26.434249877929688,36.301204681396484,-4.842236518859863,32,4902.5
1588,1654569938.605411,8808960,51.49956130981445,1941.7265625,46.80844497680664,-6.937314987182617,58.61361312866211,-4.867856502532959,32,4907.5
1589,1654569939.95211,8811520,102.48970031738281,2047.4703369140625,78.74690246582031,44.870338439941406,38.423179626464844,-4.546619415283203,32,4912.5
1590,1654569941.4039516,8814080,25.635496139526367,2505.572021484375,56.42152404785156,-13.733736038208008,74.87454223632812,-4.719284534454346,32,4912.5
1591,1654569942.838875,8816640,18.119873046875,2380.056396484375,-224.54640197753906,-227.036865234375,7.28708553314209,-4.796622276306152,32,4912.5
1592,1654569944.3280487,8819200,34.65972900390625,1546.599609375,28.908557891845703,-23.30482292175293,57.032962799072266,-4.819584369659424,32,4912.5
1593,1654569947.2051861,8824320,37.37345886230469,1946.1219482421875,-62.560340881347656,-82.49336242675781,24.777084350585938,-4.844062805175781,32,4917.5
1594,1654569950.0948918,8829440,131.40576171875,2411.910888671875,34.26956558227539,-15.541208267211914,54.826942443847656,-5.016171932220459,32,4922.5
1595,1654569957.0184827,8842240,116.65711975097656,1999.4573974609375,193.02090454101562,108.84024047851562,89.12017822265625,-4.939515590667725,32,4927.5
1596,1654569958.4570346,8844800,83.92709350585938,2077.199951171875,-79.8280029296875,-103.19282531738281,28.295682907104492,-4.930865287780762,32,4927.5
1597,1654569963.9876866,8855040,57.360740661621094,2760.5859375,-244.35858154296875,-255.57073974609375,16.06473159790039,-4.852574348449707,32,4932.5
1598,1654569966.8718443,8860160,38.834781646728516,2213.782958984375,203.70094299316406,91.32267761230469,117.3128433227539,-4.9345855712890625,32,4937.5
1599,1654569972.522961,8870400,56.27334976196289,1641.6402587890625,246.24252319335938,171.7061767578125,79.36857604980469,-4.8322272300720215,32,4942.5
1600,1654569976.9043024,8878080,17.029966354370117,2874.868896484375,12.938332557678223,-23.734859466552734,41.337066650390625,-4.663874626159668,32,4947.5
1601,1654569979.7368479,8883200,59.2127685546875,2177.468017578125,-64.91969299316406,-88.72237396240234,28.399738311767578,-4.59705924987793,32,4952.5
1602,1654569982.501244,8888320,19.73992919921875,1745.3328857421875,-72.26603698730469,-78.68414306640625,11.15284538269043,-4.734738349914551,32,4952.5
1603,1654569986.7647288,8896000,45.246978759765625,2794.64453125,-65.28573608398438,-103.83113098144531,43.32208251953125,-4.776686191558838,32,4957.5
1604,1654569991.0647955,8903680,18.139957427978516,2119.65869140625,114.66141510009766,41.2459716796875,78.34420776367188,-4.928762435913086,32,4962.5
1605,1654569993.8965137,8908800,69.05422973632812,1647.634765625,-24.461685180664062,-55.76300048828125,36.23420715332031,-4.932891845703125,32,4962.5
1606,1654569999.6255724,8919040,13.679855346679688,2412.625732421875,213.23245239257812,92.24536895751953,125.84508514404297,-4.858000755310059,32,4972.5
1607,1654570001.1328273,8921600,58.950599670410156,1887.3765869140625,-187.3108367919922,-194.9114990234375,12.355915069580078,-4.755246639251709,32,4972.5
1608,1654570008.2296696,8934400,100.01741790771484,2335.88671875,110.00171661376953,-23.857515335083008,138.76304626464844,-4.90381383895874,32,4977.5
1609,1654570009.6798787,8936960,98.29922485351562,1976.2125244140625,261.1855773925781,151.3111572265625,114.63151550292969,-4.757122993469238,32,4982.5
1610,1654570012.646761,8942080,-3.390612840652466,1954.5726318359375,-21.920392990112305,-89.97804260253906,72.83724212646484,-4.779592990875244,32,4982.5
1611,1654570014.0546556,8944640,2.106782913208008,2260.481201171875,29.590808868408203,-24.911455154418945,59.300540924072266,-4.798274517059326,32,4982.5
1612,1654570015.488382,8947200,42.470001220703125,2792.279052734375,41.178932189941406,-15.079315185546875,61.03343963623047,-4.775192737579346,32,4987.5
1613,1654570016.8804772,8949760,46.6850700378418,2253.567626953125,160.24659729003906,102.62010955810547,62.41993713378906,-4.793448448181152,32,4987.5
1614,1654570018.364061,8952320,122.30795288085938,1739.9652099609375,187.43307495117188,87.56483459472656,104.67974853515625,-4.8115034103393555,32,4987.5
1615,1654570022.4628727,8960000,0.843379020690918,2510.63134765625,81.5042724609375,23.753482818603516,62.45970916748047,-4.708921432495117,32,4992.6
1616,1654570023.8267722,8962560,-4.820761203765869,1822.6292724609375,34.58687973022461,0.542266845703125,38.79542541503906,-4.7508134841918945,32,4992.6
1617,1654570026.6718712,8967680,-10.320470809936523,1709.5765380859375,54.68021011352539,28.96306610107422,30.470752716064453,-4.753610134124756,32,4997.6
1618,1654570028.1032362,8970240,22.77992820739746,3025.699951171875,-93.05740356445312,-95.21796417236328,7.065057277679443,-4.904492378234863,32,4997.6
1619,1654570030.936371,8975360,34.441558837890625,2697.7109375,-28.20943260192871,-46.07177734375,22.80289077758789,-4.940546035766602,32,5002.6
1620,1654570039.505743,8990720,158.53680419921875,2020.3570556640625,-37.438602447509766,-56.78470993041992,24.36589813232422,-5.0197906494140625,32,5007.6
1621,1654570042.4025524,8995840,76.32878875732422,2144.250732421875,19.15943717956543,-32.42713165283203,56.59345245361328,-5.0068840980529785,32,5012.6
1622,1654570043.6944795,8998400,110.366943359375,2328.468017578125,90.42408752441406,32.61311340332031,62.77605438232422,-4.9650797843933105,32,5012.6
1623,1654570050.4575007,9011200,31.39687728881836,2612.60791015625,47.09050369262695,-12.976434707641602,65.15357971191406,-5.086642742156982,32,5022.6
1624,1654570053.2834432,9016320,28.78978157043457,2047.7581787109375,-35.140106201171875,-51.774940490722656,21.781742095947266,-5.14690637588501,32,5022.6
1625,1654570054.698756,9018880,19.959909439086914,2650.14306640625,13.833858489990234,-16.410400390625,35.37470245361328,-5.130443096160889,32,5027.6
1626,1654570060.5416112,9029120,52.65425491333008,1667.4031982421875,-163.97525024414062,-169.90032958984375,11.08331298828125,-5.158231258392334,32,5032.6
1627,1654570068.914545,9044480,30.41034507751465,2074.185302734375,-68.43817138671875,-93.42849731445312,30.21061897277832,-5.220292091369629,32,5037.6
1628,1654570073.0416152,9052160,93.9970703125,2128.276611328125,-102.0372085571289,-124.1670913696289,27.355804443359375,-5.2259202003479,32,5042.6
1629,1654570077.389403,9059840,-21.65107536315918,2472.9453125,170.74478149414062,110.91038513183594,65.045166015625,-5.210765838623047,32,5047.6
1630,1654570086.0909884,9075200,74.22689056396484,1817.3499755859375,-48.73509979248047,-68.01448059082031,24.379352569580078,-5.099973678588867,32,5057.6
1631,1654570099.0235362,9098240,56.000423431396484,2680.654296875,-110.7385025024414,-107.95669555664062,2.4137911796569824,-5.1955952644348145,32,5067.6
1632,1654570104.6752434,9108480,75.34187316894531,2649.736328125,-43.19647216796875,-51.18132781982422,13.091900825500488,-5.107043743133545,32,5077.6
1633,1654570106.06675,9111040,47.33100128173828,2252.405517578125,21.131591796875,-1.8169822692871094,28.066177368164062,-5.117603778839111,32,5077.6
1634,1654570107.511501,9113600,74.40485382080078,2992.375,-92.07560729980469,-94.49755096435547,7.729287624359131,-5.307346343994141,32,5077.6
1635,1654570109.0357606,9116160,1.5294570922851562,2888.541015625,-108.71617126464844,-105.94376373291016,2.555835247039795,-5.328237533569336,32,5077.6
1636,1654570110.432065,9118720,167.8916473388672,2343.88330078125,87.21245574951172,40.127601623535156,52.448486328125,-5.36363410949707,32,5082.6
1637,1654570113.1172657,9123840,-11.220787048339844,2483.31298828125,87.14806365966797,45.67374801635742,46.91022872924805,-5.435913562774658,32,5082.6
1638,1654570115.9171822,9128960,118.56201171875,2025.3179931640625,102.54203796386719,68.88636779785156,39.16712188720703,-5.511451244354248,32,5087.6
1639,1654570118.7180383,9134080,55.071895599365234,2276.793701171875,194.51266479492188,132.68948364257812,67.31582641601562,-5.492645263671875,32,5087.6
1640,1654570122.9674504,9141760,50.2520751953125,3220.422607421875,76.24484252929688,44.99042510986328,36.68486022949219,-5.430445671081543,32,5092.7
1641,1654570130.108588,9154560,-1.7453032732009888,3014.276123046875,-106.82434844970703,-104.36354064941406,2.867593765258789,-5.328396320343018,32,5102.7
1642,1654570131.4176822,9157120,91.37773895263672,2257.42822265625,-9.282901763916016,-10.009450912475586,6.024479866027832,-5.29793119430542,32,5102.7
1643,1654570135.5992281,9164800,83.40621185302734,2088.445068359375,210.8460235595703,162.13092041015625,54.16346740722656,-5.448370933532715,32,5107.7
1644,1654570137.0616949,9167360,16.874841690063477,2769.64306640625,68.55252075195312,27.383928298950195,46.60474395751953,-5.4361491203308105,32,5107.7
1645,1654570138.5719879,9169920,84.51467895507812,3026.630126953125,343.2528991699219,219.56790161132812,129.0135040283203,-5.328529357910156,32,5107.7
1646,1654570141.2326035,9175040,137.5472869873047,2817.182861328125,78.50360107421875,40.307395935058594,43.41851043701172,-5.222306728363037,32,5112.7
1647,1654570142.6586037,9177600,32.8949089050293,2363.42578125,124.76931762695312,82.21414184570312,47.73290252685547,-5.177731990814209,32,5112.7
1648,1654570145.5123436,9182720,26.813173294067383,2494.143798828125,-44.63115310668945,-51.675254821777344,12.260159492492676,-5.216055870056152,32,5117.7
1649,1654570148.1640759,9187840,50.595008850097656,2156.276611328125,-62.582767486572266,-64.50933837890625,7.1276702880859375,-5.201098442077637,32,5117.7
1650,1654570152.411541,9195520,212.53033447265625,3132.90625,16.069686889648438,-7.118505954742432,28.540498733520508,-5.352305889129639,32,5122.7
1651,1654570156.75288,9203200,118.05718231201172,2967.659423828125,273.0685119628906,191.98147583007812,86.417724609375,-5.330673694610596,32,5127.7
1652,1654570158.1972368,9205760,-8.890634536743164,2164.51171875,-15.523506164550781,-48.62357711791992,38.39170837402344,-5.291637420654297,32,5127.7
1653,1654570161.1803966,9210880,-11.60195541381836,2472.33642578125,-179.6787567138672,-183.66677856445312,9.31702995300293,-5.329010009765625,32,5132.7
1654,1654570162.4900048,9213440,29.711483001708984,2421.874755859375,177.466552734375,99.12752532958984,83.67086029052734,-5.331831932067871,32,5132.7
1655,1654570166.8621132,9221120,-11.407419204711914,2571.738037109375,37.2314567565918,-20.912105560302734,63.45812225341797,-5.3145599365234375,32,5137.7
1656,1654570171.10699,9228800,101.77831268310547,2703.471923828125,-148.1273651123047,-151.23748779296875,8.239886283874512,-5.129755973815918,32,5142.7
1657,1654570173.8566625,9233920,-4.161008358001709,2226.760986328125,-50.47073745727539,-77.53541564941406,32.32242965698242,-5.257750034332275,32,5142.7
1658,1654570175.3405313,9236480,175.2862091064453,2228.12353515625,216.96713256835938,132.03271484375,90.18785095214844,-5.2534308433532715,32,5147.7
1659,1654570178.2226584,9241600,6.563036918640137,1760.0433349609375,351.43701171875,200.51998901367188,156.1789093017578,-5.26190185546875,32,5147.7
1660,1654570180.9804525,9246720,19.860197067260742,2763.62548828125,-116.95281219482422,-124.6861572265625,12.96757698059082,-5.234230041503906,32,5152.7
1661,1654570182.4104679,9249280,53.56129837036133,2316.75,163.83697509765625,102.66560363769531,66.41970825195312,-5.248331069946289,32,5152.7
1662,1654570183.889284,9251840,3.759521722793579,2277.023193359375,-55.46554183959961,-66.58919525146484,16.397432327270508,-5.273776531219482,32,5152.7
1663,1654570188.3062823,9259520,75.72898864746094,2578.30908203125,60.545291900634766,18.57698631286621,47.21678161621094,-5.248478889465332,32,5157.7
1664,1654570189.7740505,9262080,85.7247314453125,2407.134765625,-132.12237548828125,-146.5535888671875,19.741567611694336,-5.310359954833984,32,5162.7
1665,1654570192.6280086,9267200,28.52136993408203,2311.05712890625,145.7750701904297,87.45254516601562,63.66069030761719,-5.338163375854492,32,5162.7
1666,1654570195.5403786,9272320,90.36277770996094,1981.417236328125,17.814790725708008,-37.30725860595703,60.40510559082031,-5.283056259155273,32,5167.7
1667,1654570197.001028,9274880,42.21654510498047,2002.6707763671875,159.49375915527344,87.2234878540039,77.47792053222656,-5.207662582397461,32,5167.7
1668,1654570198.4256182,9277440,12.446510314941406,2469.413818359375,-152.5182647705078,-155.2007598876953,7.926755905151367,-5.244258880615234,32,5167.7
1669,1654570199.834972,9280000,50.3723258972168,2643.040283203125,370.0177001953125,254.0760498046875,121.20059204101562,-5.258955478668213,32,5172.7
1670,1654570204.2082953,9287680,105.27806091308594,2685.982177734375,-52.58662033081055,-77.29103088378906,29.952346801757812,-5.247935771942139,32,5172.7
1671,1654570205.6815357,9290240,101.96279907226562,2509.621826171875,261.01171875,144.9125213623047,121.33316802978516,-5.233972072601318,32,5177.7
1672,1654570207.035948,9292800,14.235675811767578,1990.8675537109375,186.55674743652344,67.47499084472656,124.27164459228516,-5.189895153045654,32,5177.7
1673,1654570211.5351694,9300480,-7.2300705909729,2763.532958984375,360.385986328125,224.26742553710938,141.23312377929688,-5.114575386047363,32,5182.7
1674,1654570214.2878532,9305600,16.039928436279297,2525.556396484375,225.04750061035156,120.67557525634766,109.51919555664062,-5.147258281707764,32,5182.7
1675,1654570215.7183263,9308160,48.97162628173828,2194.322265625,-43.13589859008789,-74.9625473022461,36.93182373046875,-5.105174541473389,32,5187.7
1676,1654570217.220343,9310720,45.53129959106445,2694.775146484375,0.8914980888366699,-34.13169479370117,40.08769989013672,-5.064507007598877,32,5187.7
1677,1654570223.1656199,9320960,28.639984130859375,2165.40625,223.0813446044922,107.22172546386719,120.93623352050781,-5.0766215324401855,32,5192.8
1678,1654570227.5583816,9328640,62.974082946777344,2125.77197265625,-66.9642333984375,-106.66815185546875,44.672698974609375,-4.968776702880859,32,5197.8
1679,1654570228.9903128,9331200,37.343719482421875,2410.78515625,-212.32688903808594,-217.2847900390625,9.869982719421387,-4.912084579467773,32,5197.8
1680,1654570230.4241903,9333760,46.692386627197266,2755.538330078125,-105.1378402709961,-127.01640319824219,26.786869049072266,-4.908303737640381,32,5202.8
1681,1654570231.8269784,9336320,98.30301666259766,2812.13134765625,62.133750915527344,-1.2532234191894531,68.31248474121094,-4.9255146980285645,32,5202.8
1682,1654570234.6887581,9341440,17.019649505615234,2470.807373046875,-129.09710693359375,-130.88148498535156,6.561612129211426,-4.7772345542907715,32,5202.8
1683,1654570237.5243454,9346560,39.49163055419922,2911.63134765625,405.6233825683594,245.42645263671875,165.04473876953125,-4.847795009613037,32,5207.8
1684,1654570238.760831,9349120,-15.690764427185059,1839.557861328125,-58.052032470703125,-77.5696029663086,24.384429931640625,-4.866861343383789,32,5207.8
1685,1654570240.1880362,9351680,94.27747344970703,2113.899658203125,75.35697174072266,2.3734264373779297,77.88440704345703,-4.9008612632751465,32,5212.8
1686,1654570244.4019315,9359360,58.8237419128418,2215.702392578125,106.12201690673828,44.46213912963867,66.44187927246094,-4.7820024490356445,32,5212.8
1687,1654570247.3239877,9364480,74.2049560546875,2057.637451171875,25.081296920776367,-34.28948974609375,64.23157501220703,-4.860788822174072,32,5217.8
1688,1654570248.7876313,9367040,73.01895141601562,2344.848388671875,433.9402160644531,289.40277099609375,149.28549194335938,-4.74805212020874,32,5217.8
1689,1654570250.1586506,9369600,40.859893798828125,2194.69140625,-160.3699188232422,-161.7501983642578,6.122277736663818,-4.742006778717041,32,5222.8
1690,1654570252.9290328,9374720,81.03703308105469,2343.280517578125,-117.9588623046875,-134.314697265625,21.086444854736328,-4.7306084632873535,32,5222.8
1691,1654570257.1209862,9382400,187.31546020507812,2200.253173828125,-131.13368225097656,-134.45497131347656,8.067377090454102,-4.746084213256836,32,5227.8
1692,1654570264.2071078,9395200,15.170982360839844,2619.743896484375,503.7404479980469,269.90155029296875,238.69564819335938,-4.856754302978516,32,5232.8
1693,1654570265.6480844,9397760,20.159921646118164,1753.6875,349.39422607421875,190.89300537109375,163.35763549804688,-4.856415271759033,32,5237.8
1694,1654570269.7958784,9405440,33.56296157836914,1971.5028076171875,159.8933868408203,81.80288696289062,83.07392120361328,-4.9834113121032715,32,5237.8
1695,1654570276.9473543,9418240,48.27115249633789,2168.724609375,-9.363594055175781,-70.94900512695312,66.56571960449219,-4.9803080558776855,32,5247.8
1696,1654570278.4763515,9420800,88.84060668945312,2353.156982421875,353.412841796875,220.974853515625,137.27377319335938,-4.835788249969482,32,5247.8
1697,1654570281.2630932,9425920,6.879587173461914,2246.94921875,-29.778535842895508,-50.35770797729492,25.42350959777832,-4.8443379402160645,32,5252.8
1698,1654570282.6699584,9428480,15.599964141845703,2341.60546875,90.67818450927734,54.22016906738281,41.239356994628906,-4.781338214874268,32,5252.8
1699,1654570284.01967,9431040,2.6496429443359375,2143.48046875,-50.27532196044922,-66.892578125,21.268320083618164,-4.651062488555908,32,5252.8
1700,1654570286.8323505,9436160,31.240379333496094,2138.509765625,172.51080322265625,105.35227966308594,71.67579650878906,-4.517273426055908,32,5257.8
1701,1654570288.1680655,9438720,47.03629684448242,2617.02587890625,-50.61646270751953,-58.7920036315918,12.809137344360352,-4.633599758148193,32,5257.8
1702,1654570289.5969133,9441280,74.1402359008789,2667.022705078125,39.40115737915039,17.176088333129883,26.885147094726562,-4.660074710845947,32,5257.8
1703,1654570291.0561252,9443840,115.99174499511719,2588.069091796875,254.60543823242188,164.18553161621094,95.20594787597656,-4.786036491394043,32,5262.8
1704,1654570292.4966972,9446400,45.9411506652832,2466.860595703125,349.2556457519531,189.50526428222656,164.55955505371094,-4.809179306030273,32,5262.8
1705,1654570293.975754,9448960,41.05636215209961,2291.953125,-43.08390426635742,-67.30923461914062,28.928104400634766,-4.702775478363037,32,5262.8
1706,1654570295.3836794,9451520,115.16746520996094,1690.608642578125,241.56375122070312,137.80584716796875,108.4544448852539,-4.696530818939209,32,5267.8
1707,1654570296.83472,9454080,27.965396881103516,2188.68603515625,153.32833862304688,53.85859680175781,104.18590545654297,-4.716158390045166,32,5267.8
1708,1654570298.2820563,9456640,80.96681213378906,2546.199951171875,33.3970947265625,5.7683515548706055,32.214988708496094,-4.586246490478516,32,5267.8
1709,1654570299.6960652,9459200,7.229623794555664,1856.591064453125,77.24898529052734,7.367273330688477,74.64376831054688,-4.76205587387085,32,5267.8
1710,1654570301.0723982,9461760,31.320011138916016,2465.2890625,137.16644287109375,87.50727844238281,54.557228088378906,-4.898065567016602,32,5272.8
1711,1654570302.5217612,9464320,38.263458251953125,1802.7938232421875,-214.1481475830078,-226.12319946289062,16.860286712646484,-4.885242462158203,32,5272.8
1712,1654570303.8363714,9466880,-8.340112686157227,1988.7332763671875,-22.202251434326172,-37.7188835144043,20.404926300048828,-4.888294219970703,32,5272.8
1713,1654570305.3398795,9469440,-4.250002384185791,1823.017578125,228.02301025390625,125.54678344726562,107.28985595703125,-4.813626289367676,32,5277.8
1714,1654570306.8053384,9472000,77.32323455810547,3555.27197265625,98.56304168701172,59.15138244628906,44.186134338378906,-4.774475574493408,32,5277.8
1715,1654570309.6562843,9477120,91.65707397460938,2425.625,67.1247329711914,-10.080705642700195,82.1182861328125,-4.912852764129639,32,5277.8
1716,1654570311.0622694,9479680,17.509706497192383,1898.0234375,222.19775390625,123.88015747070312,103.12329864501953,-4.805688381195068,32,5282.8
1717,1654570312.48583,9482240,29.660497665405273,2271.005859375,223.7812042236328,118.87957763671875,109.76249694824219,-4.860876560211182,32,5282.8
1718,1654570316.6485553,9489920,77.15818786621094,2345.35009765625,165.3275604248047,86.65243530273438,83.4082260131836,-4.733111381530762,32,5287.8
1719,1654570318.1049705,9492480,44.36998748779297,2264.822021484375,-100.56005096435547,-100.63455963134766,4.763633728027344,-4.689125061035156,32,5287.8
1720,1654570320.9581988,9497600,125.1762466430664,2451.23046875,-63.52841567993164,-84.30340576171875,25.449508666992188,-4.674518585205078,32,5292.8
1721,1654570322.3586292,9500160,31.675344467163086,1841.7125244140625,-35.2644157409668,-91.89743041992188,61.28147506713867,-4.64846134185791,32,5292.8
1722,1654570325.280243,9505280,12.28913688659668,2598.051513671875,17.394973754882812,-11.405864715576172,33.48350143432617,-4.682662487030029,32,5297.9
1723,1654570326.765026,9507840,88.76956176757812,2156.78125,-2.282288074493408,-39.26125717163086,41.83294677734375,-4.853977680206299,32,5297.9
1724,1654570331.02274,9515520,44.322593688964844,2319.2109375,169.2482452392578,82.78363037109375,91.41295623779297,-4.948345184326172,32,5302.9
1725,1654570333.9010944,9520640,65.0611343383789,2643.0859375,144.39895629882812,66.11286926269531,83.16463470458984,-4.878538131713867,32,5302.9
1726,1654570335.3052638,9523200,65.17208099365234,2155.5,-99.24616241455078,-120.46463012695312,26.117385864257812,-4.898918151855469,32,5307.9
1727,1654570338.1872578,9528320,44.087833404541016,2246.321044921875,117.03052520751953,-5.378023147583008,127.27177429199219,-4.863226890563965,32,5307.9
