# _tick,_time,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
0,1654772885.1456993,7680,-0.05499999225139618,40.142578125,-5.61711311340332,-0.905055046081543,5.331815719604492,-10.04387378692627,32
1,1654772886.4262495,10240,-0.10499999672174454,39.890625,24.331165313720703,22.381866455078125,11.199360847473145,-9.25006103515625,32,5.0
2,1654772887.0841932,12800,-0.08999998867511749,39.94570541381836,33.7447624206543,32.8377799987793,6.785554885864258,-5.878574371337891,32,5.0
3,1654772888.3276067,17920,-0.2200000286102295,69.9749984741211,5.5051984786987305,7.666198253631592,7.084872722625732,-9.245872497558594,32,5.0
4,1654772890.9963446,28160,-0.044999998062849045,109.431640625,121.927734375,111.24009704589844,20.282499313354492,-9.59486198425293,32,10.2
5,1654772892.286851,33280,-0.45999982953071594,129.90664672851562,8.904670715332031,8.823192596435547,9.742755889892578,-9.661277770996094,32,10.2
6,1654772921.1251576,140800,-7.270071506500244,511.7660217285156,132.30410766601562,118.32962036132812,24.78974151611328,-10.815240859985352,32,40.2
7,1654772962.9994502,299520,-12.720195770263672,1186.5703125,125.64164733886719,112.37872314453125,23.931316375732422,-10.668397903442383,32,80.3
8,1654772971.816236,332800,-4.740139484405518,1323.5328369140625,19.948450088500977,14.266672134399414,16.148731231689453,-10.46695327758789,32,90.3
9,1654772974.0166214,340480,-12.150182723999023,1288.3265380859375,127.67889404296875,123.3451919555664,14.321531295776367,-9.987824440002441,32,90.3
10,1654772974.7695131,343040,-11.180157661437988,1297.5015869140625,46.11772918701172,45.36622619628906,10.64889907836914,-9.8973970413208,32,90.3
11,1654772979.6820283,360960,-14.760242462158203,1357.8577880859375,114.5306396484375,94.91100311279297,28.830671310424805,-9.211037635803223,32,95.3
12,1654772980.377285,363520,-12.850221633911133,1349.46875,131.1111602783203,116.97909545898438,22.852813720703125,-8.720742225646973,32,95.3
13,1654772984.5151157,378880,-11.930177688598633,1342.3062744140625,-65.53141021728516,-58.743675231933594,1.9810012578964233,-8.7687406539917,32,100.3
14,1654772985.919954,384000,-14.860244750976562,1467.1015625,71.97407531738281,63.12620544433594,17.79303741455078,-8.945168495178223,32,105.3
15,1654772987.9456463,391680,-16.770288467407227,1445.072265625,115.17082977294922,62.131935119628906,61.5830078125,-8.544112205505371,32,105.3
16,1654772991.3386474,404480,-16.230276107788086,1548.6265869140625,239.5990753173828,201.93441772460938,46.42655944824219,-8.7618989944458,32,110.3
17,1654772994.0089846,414720,-13.200275421142578,1659.337890625,31.59381103515625,33.110233306884766,7.153974533081055,-8.670393943786621,32,110.3
18,1654772994.6787572,417280,-17.70030975341797,1577.7750244140625,150.4517059326172,128.59579467773438,30.64842987060547,-8.792530059814453,32,110.3
19,1654772995.9751067,422400,-3.79011869430542,1448.783203125,441.3846740722656,331.02264404296875,119.24949645996094,-8.887479782104492,32,115.3
20,1654772997.3334658,427520,-16.260276794433594,1668.97265625,66.15892791748047,58.38958740234375,16.458084106445312,-8.68874454498291,32,115.3
21,1654772999.3552895,435200,-16.040340423583984,1453.8472900390625,57.77946853637695,50.42484664916992,16.258377075195312,-8.903759002685547,32,115.3
22,1654773006.253896,460800,36.519771575927734,1636.8499755859375,-48.43730545043945,-44.95647430419922,4.529585838317871,-8.010417938232422,32,125.3
23,1654773010.2565725,476160,13.009660720825195,1560.2972412109375,77.11465454101562,43.63451385498047,40.328548431396484,-6.8484015464782715,32,125.3
24,1654773011.7061892,481280,-17.07038688659668,1839.7437744140625,107.17536163330078,99.47052001953125,15.234062194824219,-7.52922248840332,32,130.3
25,1654773015.0678706,494080,-12.700286865234375,1842.7952880859375,-30.9410343170166,-28.76380157470703,5.550725936889648,-7.727959156036377,32,130.3
26,1654773018.435991,506880,-20.120365142822266,1780.8284912109375,643.7466430664062,462.21966552734375,189.79713439941406,-8.270159721374512,32,135.3
27,1654773019.7993293,512000,-22.375381469726562,1888.1038818359375,-13.032047271728516,-8.786504745483398,3.7892184257507324,-8.034760475158691,32,135.3
28,1654773020.5334527,514560,6.909635543823242,1790.0374755859375,-49.53842544555664,-45.65886688232422,4.347776412963867,-8.227337837219238,32,140.3
29,1654773021.15016,517120,-19.60037612915039,1844.5504150390625,7.213518142700195,8.285346984863281,7.216176986694336,-8.288005828857422,32,140.3
30,1654773023.2521484,524800,45.80092239379883,1955.1890869140625,37.5974006652832,19.952680587768555,25.691226959228516,-8.046504020690918,32,140.3
