# _tick,_time,step,mean_episode_return,mean_episode_step,total_loss,pg_loss,baseline_loss,entropy_loss,learner_queue_size
0,1653973824.476335,5120,-0.31499987840652466,39.62226486206055,-1852.80126953125,-1881.012451171875,39.670196533203125,-11.45903205871582,32
1,1653973824.7838004,7680,-0.03999999910593033,40.353515625,-535.5194702148438,-544.2236938476562,20.044418334960938,-11.340188026428223,32
2,1653973825.0604007,10240,-0.12999998033046722,40.13906478881836,-147.2525634765625,-182.89801025390625,46.61502456665039,-10.969578742980957,32
3,1653973825.9788337,17920,-0.23499999940395355,39.416015625,247.7209930419922,172.39024353027344,85.50775146484375,-10.177016258239746,32
4,1653973827.9600835,30720,-0.6899995803833008,118.3687515258789,439.4072265625,343.78948974609375,105.68470764160156,-10.066961288452148,2,5.0
5,1653973828.670557,35840,-1.1599992513656616,118.5640640258789,97.45801544189453,81.20836639404297,26.147480010986328,-9.897833824157715,32,5.0
6,1653973828.9640903,38400,-1.25999915599823,117.2066421508789,140.54006958007812,102.21235656738281,48.296207427978516,-9.968494415283203,29,5.0
7,1653973832.0211067,58880,-1.9699984788894653,193.2507781982422,172.2675018310547,159.502685546875,23.20262908935547,-10.43781852722168,29,10.1
8,1653973833.2312162,66560,-2.9199976921081543,277.5140686035156,243.04148864746094,210.92327880859375,42.59461975097656,-10.476405143737793,1,10.1
9,1653973834.720971,76800,-2.7799978256225586,272.5316467285156,313.1151123046875,272.2804260253906,51.34022903442383,-10.5055513381958,29,10.1
10,1653973836.7508738,89600,-1.8799984455108643,355.7980651855469,742.1008911132812,615.3258056640625,137.32252502441406,-10.547430038452148,29,15.1
11,1653973838.0438702,99840,-1.769998550415039,332.81915283203125,531.099853515625,432.367431640625,109.3130111694336,-10.580564498901367,29,15.1
12,1653973841.445106,122880,-4.580009937286377,442.775390625,494.5609130859375,436.91937255859375,68.27214050292969,-10.630613327026367,12,20.1
13,1653973843.1018746,133120,-5.440029621124268,517.0765991210938,1009.2503662109375,883.5523681640625,136.33621215820312,-10.638176918029785,32,20.1
14,1653973843.6699495,138240,-5.3000264167785645,496.9007873535156,1081.856201171875,932.9342041015625,159.58584594726562,-10.663841247558594,19,20.1
15,1653973844.0553343,140800,-4.910017490386963,485.6410217285156,360.32000732421875,293.8714599609375,77.11274719238281,-10.664190292358398,26,20.1
16,1653973846.0864866,153600,-5.750036716461182,568.6000366210938,236.35821533203125,200.86074829101562,46.23388671875,-10.736412048339844,32,20.1
17,1653973849.1138377,174080,-1.319999098777771,643.34375,448.4173889160156,387.310302734375,71.91151428222656,-10.804412841796875,32,25.1
18,1653973853.4442217,204800,-7.400074481964111,734.4254150390625,215.67662048339844,191.04388427734375,35.52389907836914,-10.891157150268555,9,30.1
19,1653973855.124828,215040,-4.780014514923096,785.1339721679688,686.9939575195312,603.8304443359375,94.05590057373047,-10.892376899719238,32,30.1
20,1653973856.1099427,222720,-8.560100555419922,785.0015869140625,414.7174987792969,359.6113586425781,66.00941467285156,-10.903297424316406,22,30.1
21,1653973856.4971762,225280,-8.140090942382812,802.1754150390625,216.74488830566406,191.59182739257812,36.04341125488281,-10.89035415649414,10,35.1
22,1653973857.831133,232960,-9.330118179321289,910.8578491210938,1155.329345703125,986.0750732421875,180.14788818359375,-10.893521308898926,25,35.1
23,1653973861.8573995,261120,-9.590124130249023,921.0941772460938,-43.527408599853516,-39.03181076049805,6.403383731842041,-10.898983001708984,27,40.1
24,1653973865.1774952,284160,-10.650148391723633,1028.6253662109375,632.6076049804688,535.9398803710938,107.55977630615234,-10.892035484313965,19,40.1
25,1653973867.6111712,299520,-11.620170593261719,1098.369140625,1193.7821044921875,1007.6732177734375,196.99676513671875,-10.887789726257324,32,45.1
26,1653973877.266951,366080,-14.240230560302734,1369.28125,1245.6427001953125,1064.4683837890625,192.06024169921875,-10.88587760925293,17,55.1
27,1653973877.6731503,368640,-14.170228958129883,1312.6390380859375,1016.3001098632812,827.2540283203125,199.92869567871094,-10.882651329040527,18,55.1
28,1653973879.3310146,378880,-3.6999969482421875,1340.3203125,1174.6300048828125,957.412353515625,228.07762145996094,-10.86000919342041,21,55.1
29,1653973883.8028693,409600,-4.72001314163208,1447.28515625,452.436767578125,394.358642578125,68.87212371826172,-10.79401969909668,21,60.1
30,1653973895.3109798,486400,-18.860336303710938,1781.7347412109375,1140.6607666015625,1025.66259765625,125.41712951660156,-10.41895580291748,26,70.1
31,1653973896.8860629,496640,-19.7403564453125,1955.96875,7389.78515625,3960.00390625,3440.263916015625,-10.482508659362793,14,75.1
32,1653973897.99295,504320,-19.010339736938477,1739.9625244140625,298.1173400878906,260.4996643066406,48.106971740722656,-10.48929500579834,12,75.1
33,1653973899.92499,517120,-15.160250663757324,1980.249267578125,151.38470458984375,115.33285522460938,46.50209426879883,-10.450237274169922,11,75.1
34,1653973900.762736,522240,-10.130180358886719,1935.7684326171875,753.6124877929688,579.9171142578125,184.08786010742188,-10.392538070678711,24,75.1
35,1653973903.476356,540160,-18.570375442504883,1973.4515380859375,364.9835205078125,303.7249755859375,71.67544555664062,-10.416913032531738,29,80.1
36,1653973911.2936132,593920,-22.20041275024414,2234.720458984375,1292.4766845703125,746.8104248046875,555.9619750976562,-10.295730590820312,23,85.2
37,1653973912.070394,599040,13.219573974609375,2241.845458984375,625.83154296875,452.5908203125,183.50665283203125,-10.26595401763916,13,90.2
38,1653973913.9308648,611840,-12.730424880981445,2177.675537109375,379.4849853515625,324.8638610839844,64.86441802978516,-10.243295669555664,28,90.2
